uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,tickNumber,additionalParasites,frozenSamplePrepMethod,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,remarks,publicationDate,release
1c9a0794-8406-4897-ac71-2e8dad060cbc,00c8526b-9dfc-4d39-b2d5-9b3c7c7d93a3,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,B2,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.R4966,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,21,NA,NA,NA,22,Y,N,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
dfcfb3f6-e839-4468-8c94-d3f72abd3b2b,575cec04-80fc-4fca-b387-036362bfaa65,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,A7,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.L4974,NA,TAST,Tamias striatus,species,NA,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,31,NA,NA,NA,91,N,N,N,NA,NA,NA,NA,NA,NA,SCBI.20210929.L4974.F,D00000092879,fresh,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
a9694ae7-e1f3-4615-bc6f-fd224aea7536,575cec04-80fc-4fca-b387-036362bfaa65,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,A10,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.R4607,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,19,NA,NA,NA,24,Y,N,N,5-Jan,NA,NA,SCBI.20210929.R4607.B,D00000092521,mandibular,NA,NA,NA,SCBI.20210929.R4607.E,D00000038699,SCBI.20210929.R4607.H,A00000070490,hairAndWhisker,NA,NA,NA,20240112T151026Z,RELEASE-2024
49b2db96-69b1-45fa-aa78-8e25c4698839,575cec04-80fc-4fca-b387-036362bfaa65,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,E10,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.R4941,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,25,Y,N,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
4db41244-1728-4b60-842a-e7c543f73f93,00c8526b-9dfc-4d39-b2d5-9b3c7c7d93a3,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,G1,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.L4939,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,U,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,27,Y,Y,N,5-Jan,NA,NA,SCBI.20210929.L4939.B,D00000039218,mandibular,SCBI.20210929.L4939.F,D00000039291,fresh,NA,NA,SCBI.20210929.L4939.H,A00000164322,hairAndWhisker,NA,NA,NA,20240112T151026Z,RELEASE-2024
aef61197-117a-4452-91f4-79d678ad50f7,575cec04-80fc-4fca-b387-036362bfaa65,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,E1,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.L4605,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,U,processed,NA,adult,NA,enlarged,not,not plugged,19,NA,NA,NA,22,Y,N,N,20-Jun,NA,NA,SCBI.20210929.L4605.B,D00000092932,mandibular,SCBI.20210929.L4605.F,D00000092900,fresh,NA,NA,SCBI.20210929.L4605.H,A00000070482,hairAndWhisker,NA,NA,NA,20240112T151026Z,RELEASE-2024
0501d4f0-45f0-4fd9-8572-9cacdd71009c,575cec04-80fc-4fca-b387-036362bfaa65,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,F6,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,NEON.MAM.D02.R4943,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,nonenlarged,unknown,plugged,19,NA,NA,NA,21,Y,N,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
a11e17e2-197a-447a-ae73-4c821f1051a5,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,E2,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4501,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,21,NA,NA,NA,25,Y,Y,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
f0a83a39-b8c0-45ff-83f6-bf69f03d05c3,e2e9f07d-740c-407d-9f85-6c5d92ac94a9,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,D5,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4610,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,15,N,N,N,NA,NA,NA,NA,NA,NA,SCBI.20210930.R4610.F,D00000093049,fresh,SCBI.20210930.R4610.E,D00000039008,SCBI.20210930.R4610.H,A00000070491,hairAndWhisker,NA,NA,NA,20240112T151026Z,RELEASE-2024
3fa40b58-53de-4737-aa0a-5a98cb6532f7,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,J6,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4940,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,subadult,NA,nonenlarged,not,not plugged,19,NA,NA,NA,12,Y,Y,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
fd91a382-e354-41ec-a498-7e9ec76eb507,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,F10,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4941,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,NA,NA,NA,NA,NA,U,U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rehabbed. Cold,20240112T151026Z,RELEASE-2024
ab3fe258-6875-4087-bf78-e117d3d1cc3c,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,E9,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4925,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,not,plugged,20,NA,NA,NA,19,Y,Y,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
db67a3da-12af-4697-a862-f6247bf6573d,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,C10,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4624,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,21,NA,NA,NA,24,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
c0c63475-9805-48d3-90ba-4021fa39795f,e2e9f07d-740c-407d-9f85-6c5d92ac94a9,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,H8,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4604,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,processed,NA,adult,scrotal,NA,NA,NA,19,NA,NA,NA,22,Y,N,N,5-Jan,NA,NA,NA,NA,NA,SCBI.20210930.R4604.F,D00000038590,fresh,SCBI.20210930.R4604.E,D00000038312,SCBI.20210930.R4604.H,A00000164113,hairAndWhisker,NA,NA,NA,20240112T151026Z,RELEASE-2024
2fd0ca82-6888-4856-98c2-d2a97351000f,e2e9f07d-740c-407d-9f85-6c5d92ac94a9,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,A7,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4609,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,processed,NA,adult,NA,enlarged,unknown,not plugged,21,NA,NA,NA,21,Y,N,N,5-Jan,NA,NA,NA,NA,NA,SCBI.20210930.R4609.F,D00000038800,fresh,SCBI.20210930.R4609.E,D00000039137,SCBI.20210930.R4609.H,A00000070494,hairAndWhisker,NA,NA,NA,20240112T151026Z,RELEASE-2024
708ac7a7-fa2e-4f65-8ac3-1b92860d81e2,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,A4,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4623,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,nonenlarged,not,not plugged,19,NA,NA,NA,17,Y,Y,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
b6fe9e2e-5da2-41ab-9109-5d908519c9b1,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,E3,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.L4937,NA,TAST,Tamias striatus,species,NA,NA,N,F,U,processed,NA,adult,NA,enlarged,not,not plugged,31,NA,NA,NA,80,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
32a6e225-ac3f-49d0-ba16-71355f6cc36f,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,D1,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.L4605,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,19,NA,NA,NA,20,Y,N,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
009a5223-8c29-4990-9f7d-ba656cff5c08,2c6d1897-8bf6-4c6b-b61e-6fb4d0aecab9,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,B2,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4966,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,24,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
5596d730-978d-4c70-9544-f9866f2dc7ec,2c6d1897-8bf6-4c6b-b61e-6fb4d0aecab9,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,F4,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4489,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,21,NA,NA,NA,32,Y,Y,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
a9574fd6-bbbe-4a8b-ab44-59dc8a7a6cbe,2c6d1897-8bf6-4c6b-b61e-6fb4d0aecab9,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,C8,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.L4932,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,21,NA,NA,NA,22,Y,Y,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151026Z,RELEASE-2024
e4f6da59-4885-488c-bcd9-6973778681d4,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,C3,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.O008C320210930,NA,SOCI,Sorex cinereus,species,NA,NA,N,U,N,dead,NA,adult,NA,NA,NA,NA,13,NA,40,NA,6,U,U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20210930.O008C320210930.V,B00000071155,NA,20240112T151026Z,RELEASE-2024
4e1fa91d-1b56-486d-a7b8-eee90f0747f0,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,A1,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.L4495,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,19,NA,NA,NA,30,Y,N,N,5-Jan,NA,NA,SCBI.20210930.L4495.B,D00000038687,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
098d2466-97cb-43de-8c34-2c20b1e83cdc,2c6d1897-8bf6-4c6b-b61e-6fb4d0aecab9,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,F1,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.L4939,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,23,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
1aad8f94-9062-435e-82cf-8422c86154d5,2c6d1897-8bf6-4c6b-b61e-6fb4d0aecab9,SCBI_002.mammalGrid.mam,D02,SCBI,SCBI_002,C3,distributed,deciduousForest,38.896699,-78.142137,WGS84,45.2,353.3,0.3,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.041498,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,20,NA,NA,NA,21,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TaxonID confirmed on another sample with the same tagID. PCR targeting the COIII mitochondrial gene of P. leucopus and P. maniculatus was executed according to Tessier et al. (2004). Successful amplification of DNA resulted in 159-bp fragment (P. leucopus).,20240112T151026Z,RELEASE-2024
17ba2b73-9b0b-4eaf-83d4-6ce1e6c470b2,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,I10,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4611,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,processed,NA,subadult,nonscrotal,NA,NA,NA,20,NA,NA,NA,12,Y,N,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20210930.R4611.E,D00000093039,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
5934a665-cb75-4f62-9b53-c3b9512f7348,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,I5,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4926,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,21,NA,NA,NA,23,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
87179457-e800-49ca-85c8-93079728657a,b36f5db0-8c08-48c5-b7c8-074185b4f503,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,D4,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,NEON.MAM.D02.R4943,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,20,NA,NA,NA,22,Y,Y,N,20-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151026Z,RELEASE-2024
c797d150-246d-4133-9bc2-88fe44bdf742,2030e68e-8ec3-416f-a627-bdcccb7eaa2b,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,B5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,NEON.MAM.D02.O035B520211001,NA,BLBR,Blarina brevicauda,species,NA,NA,N,U,N,dead,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20211001.O035B520211001.V,B00000071159,NA,20240112T151151Z,RELEASE-2024
7d489fe1-4aad-4d74-8572-001fffcb8476,e23840ad-7435-4b85-b547-0d1b1fae0c57,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,A10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,5 - capture,ShermanLF,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,NEON.MAM.D02.R4936,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,processed,NA,subadult,nonscrotal,NA,NA,NA,20,NA,NA,NA,15,N,N,N,NA,NA,NA,NA,NA,NA,SCBI.20211001.R4936.F,D00000039233,fresh,SCBI.20211001.R4936.E,D00000039230,SCBI.20211001.R4936.H,A00000164327,hairAndWhisker,NA,NA,NA,20240112T151151Z,RELEASE-2024
63a4c08a-95ac-4c56-87ae-d96b17b17d46,6450cfd3-53e4-4923-a671-0c41c2cc21da,SCBI_016.mammalGrid.mam,D02,SCBI,SCBI_016,B10,distributed,deciduousForest,38.904463,-78.160456,WGS84,45.2,254.1,0.2,5 - capture,ShermanLF,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,NEON.MAM.D02.R4188,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,enlarged,pregnant,plugged,21,NA,NA,NA,29,Y,N,N,5-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20211001.R4188.H,A00000070492,hairAndWhisker,NA,NA,NA,20240112T151151Z,RELEASE-2024
75d64b52-16ec-4d4e-92ae-eea0f7d7f307,2030e68e-8ec3-416f-a627-bdcccb7eaa2b,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,H5,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,NEON.MAM.D02.O035H520211001,NA,BLBR,Blarina brevicauda,species,NA,NA,N,F,N,dead,NA,adult,NA,enlarged,unknown,unknown,NA,NA,NA,NA,NA,U,U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCBI.20211001.O035H520211001.V,B00000071158,NA,20240112T151151Z,RELEASE-2024
d3bfb89a-348c-41ae-87ef-6fe7ad0fb6c0,e23840ad-7435-4b85-b547-0d1b1fae0c57,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,D10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,5 - capture,ShermanLF,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,NEON.MAM.D02.019987,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,U,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,27,Y,N,N,5-Jan,NA,NA,NA,NA,NA,SCBI.20211001.019987.F,D00000039242,fresh,NA,NA,SCBI.20211001.019987.H,A00000164328,hairAndWhisker,NA,NA,NA,20240112T151151Z,RELEASE-2024
d4826526-4c76-47cb-a49f-82a1fa234e90,6450cfd3-53e4-4923-a671-0c41c2cc21da,SCBI_016.mammalGrid.mam,D02,SCBI,SCBI_016,A9,distributed,deciduousForest,38.904463,-78.160456,WGS84,45.2,254.1,0.2,5 - capture,ShermanLF,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,NEON.MAM.D02.R4622,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,18,Y,N,N,5-Jan,NA,NA,NA,NA,NA,SCBI.20211001.R4622.F,D00000038927,fresh,NA,NA,SCBI.20211001.R4622.H,A00000070105,hairAndWhisker,NA,NA,NA,20240112T151151Z,RELEASE-2024
c628a7fc-f79e-4188-860c-c695d2a01a3c,cd6cb1d2-8863-45d3-ab30-c567a8558ff4,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,D2,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2022-03-29T00:00:00Z,2022-03-29T00:00:00Z,NEON.MAM.D02.R4612,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,processed,NA,adult,NA,nonenlarged,not,not plugged,19,NA,NA,NA,25,Y,N,N,5-Jan,NA,NA,SCBI.20220329.R4612.B,D00000039686,mandibular - QNS,SCBI.20220329.R4612.F,D00000039689,fresh,SCBI.20220329.R4612.E,D00000039696,SCBI.20220329.R4612.H,A00000070475,hairAndWhisker,NA,NA,NA,20240112T150020Z,RELEASE-2024
3ac0fa16-e107-4ff1-a6c4-cb7365aff25d,479de5ca-5838-44ad-8905-a4a662ac3cce,SCBI_035.mammalGrid.mam,D02,SCBI,SCBI_035,J4,distributed,pastureHay,38.882192,-78.169985,WGS84,45.1,324,0.1,5 - capture,ShermanLF,2022-03-29T00:00:00Z,2022-03-29T00:00:00Z,NEON.MAM.D02.R4617,NA,REHU,Reithrodontomys humulis,species,NA,NA,UNK,M,N,processed,NA,adult,scrotal,NA,NA,NA,16,NA,NA,NA,10,Y,N,N,5-Jan,NA,NA,NA,NA,NA,SCBI.20220329.R4617.F,D00000039676,fresh,SCBI.20220329.R4617.E,D00000039677,SCBI.20220329.R4617.H,A00000070479,hairAndWhisker,NA,NA,NA,20240112T150020Z,RELEASE-2024
e838ed3f-a198-44d0-bcad-57ae1381d169,cd6cb1d2-8863-45d3-ab30-c567a8558ff4,SCBI_008.mammalGrid.mam,D02,SCBI,SCBI_008,A8,distributed,deciduousForest,38.886446,-78.146422,WGS84,45.2,361.8,0.2,5 - capture,ShermanLF,2022-03-29T00:00:00Z,2022-03-29T00:00:00Z,NEON.MAM.D02.L4618,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,U,processed,NA,adult,NA,nonenlarged,unknown,plugged,18,NA,NA,NA,31,Y,N,N,5-Jan,NA,NA,SCBI.20220329.L4618.B,D00000039662,mandibular - QNS,SCBI.20220329.L4618.F,D00000039687,fresh,NA,NA,SCBI.20220329.L4618.H,A00000070478,whiskerOnly,NA,NA,NA,20240112T150020Z,RELEASE-2024
